Gas,P_D_bar,Material,V_D_m3,W_g_kg,W_m_kg,W_d_kg,DeltaV_m_s,Costo_€
He,16.03030303030303,Acero,0.6176571148614137,1.5989643487223886,22.52529988811636,24.12426423683875,164.99709368296996,108.55918906577438
He,16.03030303030303,Titanio6AL4V,0.6176571148614137,1.5989643487223886,6.692241843682569,8.291206192404958,166.6654928061169,248.73618577214876
He,16.18181818181818,Al7075T6,0.5911595981363424,1.544833442171158,8.960188115025327,10.505021557196486,166.43018620191268,63.03012934317891
He,16.18181818181818,Acero,0.5911595981363424,1.544833442171158,21.762734478664715,23.307567920835872,165.0823347203274,104.88405564376143
He,16.18181818181818,Titanio6AL4V,0.5911595981363424,1.544833442171158,6.465684498518454,8.010517940689612,166.69537474216622,240.31553822068835
He,16.333333333333336,Al7075T6,0.5668420498789853,1.4951559215969918,8.672053538648612,10.167209460245603,166.4660492875326,61.00325676147362
He,16.333333333333336,Acero,0.5668420498789853,1.4951559215969918,21.062905836753302,22.558061758350295,165.16064049696516,101.51127791257633
He,16.333333333333336,Titanio6AL4V,0.5668420498789853,1.4951559215969918,6.257766178049036,7.752922099646028,166.7228077064886,232.58766298938085
He,16.484848484848488,Al7075T6,0.5444460779359199,1.4494039261570948,8.40668739975722,9.856091325914313,166.49909214803733,59.13654795548588
He,16.484848484848488,Acero,0.5444460779359199,1.4494039261570948,20.418377759196805,21.8677816853539,165.23282431295408,98.40501758409255
He,16.484848484848488,Titanio6AL4V,0.5444460779359199,1.4494039261570948,6.066277594479614,7.51568152063671,166.74808090604876,225.4704456191013
He,16.636363636363637,Al7075T6,0.5237525744035779,1.407129847512325,8.161493525319754,9.568623372832079,166.5296348660936,57.41174023699247
He,16.636363636363637,Acero,0.5237525744035779,1.407129847512325,19.822844594415418,21.229974441927745,165.29957708443996,95.53488498867485
He,16.636363636363637,Titanio6AL4V,0.5237525744035779,1.407129847512325,5.889345345655112,7.296475193167437,166.77143973464553,218.8942557950231
He,16.78787878787879,Al7075T6,0.5045745233452265,1.367951636948461,7.93425599467119,9.302207631619652,166.55795085281017,55.81324578971791
He,16.78787878787879,Acero,0.5045745233452265,1.367951636948461,19.270924257519884,20.638875894468345,165.36148952917313,92.87494152510756
He,16.78787878787879,Titanio6AL4V,0.5045745233452265,1.367951636948461,5.725370420069315,7.093322057017776,166.7930937669498,212.7996617105333
He,16.93939393939394,Al7075T6,0.4867513328349748,1.3315412264950786,7.723071980846971,9.054613207342049,166.58427505508786,54.32767924405229
He,16.93939393939394,Acero,0.4867513328349748,1.3315412264950786,18.75799511362298,20.08953634011806,165.41906969479098,90.40291353053126
He,16.93939393939394,Titanio6AL4V,0.4867513328349748,1.3315412264950786,5.572979735075944,6.904520961571023,166.813223063876,207.13562884713068
He,17.090909090909093,Al7075T6,0.47014432727936323,1.297615320337389,7.526298339852787,8.823913660190176,166.60881048986485,52.94348196114105
He,17.090909090909093,Acero,0.47014432727936323,1.297615320337389,18.280066252489423,19.577681572826812,165.47275693189627,88.09956707772065
He,17.090909090909093,Titanio6AL4V,0.47014432727936323,1.297615320337389,5.430987595629715,6.728602915967104,166.83198319130332,201.85808747901314
He,17.242424242424242,Al7075T6,0.4546331320540461,1.2659280091092733,7.34250877282721,8.608436781936483,166.63173349009958,51.6506206916189
He,17.242424242424242,Acero,0.4546331320540461,1.2659280091092733,17.833673442898828,19.099601452008102,165.52293312569742,85.94820653403646
He,17.242424242424242,Titanio6AL4V,0.4546331320540461,1.2659280091092733,5.298364782441898,6.564292791551171,166.84950924837986,196.92878374653515
He,17.393939393939394,Al7075T6,0.4401127509600172,1.2362647995246014,7.1704591973075775,8.406723996832179,166.65319794937977,50.44034398099308
He,17.393939393939394,Acero,0.4401127509600172,1.2362647995246014,17.415795025489043,18.652059825013644,165.56993179383872,83.9342692125614
He,17.393939393939394,Titanio6AL4V,0.4401127509600172,1.2362647995246014,5.174213563836503,6.410478363361104,166.8659191261768,192.31435090083312
He,17.545454545454547,Al7075T6,0.4264911863991996,1.2084377527121162,7.00905954908721,8.217497301799327,166.67333878128915,49.30498381079596
He,17.545454545454547,Acero,0.4264911863991996,1.2084377527121162,17.023783424384415,18.23222117709653,165.61404550885263,82.04499529693439
He,17.545454545454547,Titanio6AL4V,0.4264911863991996,1.2084377527121162,5.057747347930297,6.266185100642414,166.88131616295593,187.9855530192724
He,17.6969696969697,Al7075T6,0.4136874882184971,1.1822814982630343,6.857350663293762,8.039632161556797,166.69227475793843,48.23779296934079
He,17.6969696969697,Acero,0.4136874882184971,1.1822814982630343,16.655308995366525,17.83759049362956,165.6555319944633,80.26915722133302
He,17.6969696969697,Titanio6AL4V,0.4136874882184971,1.1822814982630343,4.948273999986037,6.130555498249071,166.89579132249528,183.91666494747213
He,17.848484848484848,Al7075T6,0.4016301437644459,1.1576499453265774,6.714485198415118,7.872135143741695,166.71011085387593,47.23281086245017
He,17.848484848484848,Acero,0.4016301437644459,1.1576499453265774,16.308313693659496,17.465963638986075,165.69461916417285,78.59683637543733
He,17.848484848484848,Titanio6AL4V,0.4016301437644459,1.1576499453265774,4.845182077162398,6.002832022488975,166.90942499251284,180.08496067466925
He,18.0,Al7075T6,0.3902557415054698,1.1344135525677734,6.5797118017822225,7.714125354349996,166.72694019309412,46.284752126099974
He,18.0,Acero,0.3902557415054698,1.1344135525677734,15.980972614648993,17.115386167216766,165.7315093102176,77.01923775247545
He,18.0,Titanio6AL4V,0.3902557415054698,1.1344135525677734,4.747929402303847,5.88234295487162,166.92228847830975,176.47028864614862
He,18.151515151515152,Al7075T6,0.3795078554821851,1.1124570492476253,6.452361891606658,7.564818940854283,166.74284567538695,45.3889136451257
He,18.151515151515152,Acero,0.3795078554821851,1.1124570492476253,15.671661889756383,16.784118939004006,165.76638260546963,75.52853522551803
He,18.151515151515152,Titanio6AL4V,0.3795078554821851,1.1124570492476253,4.656033525840149,5.768490575087775,166.93444525022605,173.05471725263322
He,18.3030303030303,Al7075T6,0.36933610915460036,1.0916775227873083,6.331838564662161,7.423516087449469,166.75790134202552,44.54109652469681
He,18.3030303030303,Acero,0.36933610915460036,1.0916775227873083,15.378931745131405,16.470609267918714,165.79940004625658,74.11774170563422
He,18.3030303030303,Titanio6AL4V,0.36933610915460036,1.0916775227873083,4.569063721553545,5.660741244340853,166.9459519909942,169.8222373302256
He,18.454545454545453,Al7075T6,0.3596953858668269,1.071982805852458,6.217607241212548,7.289590047065006,166.77217352822703,43.737540282390036
He,18.454545454545453,Acero,0.3596953858668269,1.071982805852458,15.101483779813393,16.17346658566585,165.83070593753388,72.78059963549632
He,18.454545454545453,Titanio6AL4V,0.3596953858668269,1.071982805852458,4.486634235945439,5.558617041797897,166.956859479459,166.7585112539369
He,18.606060606060606,Al7075T6,0.35054515982086343,1.0532901096214928,6.109187737831601,7.1624778474530935,166.78572184026692,42.97486708471856
He,18.606060606060606,Acero,0.35054515982086343,1.0532901096214928,14.838151711993126,15.891441821614618,165.86043000134356,71.51148819726578
He,18.606060606060606,Titanio6AL4V,0.35054515982086343,1.0532901096214928,4.408398567971935,5.461688677593428,166.9672133397301,163.85066032780284
He,18.757575757575758,Al7075T6,0.34184892663255123,1.035524860487077,6.006147520155488,7.041672380642565,166.7985999875956,42.250034283855385
He,18.757575757575758,Acero,0.34184892663255123,1.035524860487077,14.587884991124984,15.623409851612061,165.888689173539,70.30534433225428
He,18.757575757575758,Titanio6AL4V,0.34184892663255123,1.035524860487077,4.334044600220385,5.369569460707462,166.97705467908884,161.08708382122384
He,18.909090909090907,Al7075T6,0.3335737165954525,1.0186197057188884,5.908095935627578,6.926715641346467,166.8108564944494,41.5602938480788
He,18.909090909090907,Acero,0.3335737165954525,1.0186197057188884,14.349734790269826,15.368354495988715,165.9155891412547,69.15759523194922
He,18.909090909090907,Titanio6AL4V,0.3335737165954525,1.0186197057188884,4.263290437249836,5.281910142968725,166.9864206334487,158.45730428906174
He,19.06060606060606,Al7075T6,0.32568967696899415,1.0025136601337858,5.814679264100278,6.817192924234064,166.82253531084282,40.90315754540438
He,19.06060606060606,Acero,0.32568967696899415,1.0025136601337858,14.12284198486989,15.125355645003676,165.941225663739,68.06410040251654
He,19.06060606060606,Titanio6AL4V,0.32568967696899415,1.0025136601337858,4.195880834098268,5.198394494232053,166.9953448356385,155.9518348269616
He,19.21212121212121,Al7075T6,0.31816971213479894,0.9871513709829988,5.725576454107371,6.7127278250903695,166.83367633915586,40.27636695054222
He,19.21212121212121,Acero,0.31816971213479894,0.9871513709829988,13.906426796897795,14.893578167880793,165.96568571134415,67.02110175546358
He,19.21212121212121,Titanio6AL4V,0.31816971213479894,0.9871513709829988,4.131584119570646,5.118735490553645,167.00385781894667,153.56206471660934
He,19.363636363636363,Al7075T6,0.3109891724793081,0.9724824823806562,5.640495436486068,6.612977918866724,166.84431588961186,39.67786751320034
He,19.363636363636363,Acero,0.3109891724793081,0.9724824823806562,13.699779841287338,14.672262323667994,165.9890484512302,66.02518045650598
He,19.363636363636363,Titanio6AL4V,0.3109891724793081,0.9724824823806562,4.070189536143346,5.0426720185240015,167.01198736614387,151.28016055572004
He,19.515151515151512,Al7075T6,0.30412558447490934,0.9584610838953889,5.559169926153282,6.517631010048671,166.8544870756031,39.105786060292026
He,19.515151515151512,Acero,0.30412558447490934,0.9584610838953889,13.502254358005747,14.460715441901135,166.01138610331458,65.07321948855511
He,19.515151515151512,Titanio6AL4V,0.30412558447490934,0.9584610838953889,4.011504932121356,4.969966016016745,167.01975881237564,149.09898048050235
He,19.666666666666668,Al7075T6,0.29755841573219904,0.9450452305833138,5.48135663824903,6.426401868832344,166.86422015793548,38.558411212994066
He,19.666666666666668,Acero,0.29755841573219904,0.9450452305833138,13.313259450551472,14.258304681134787,166.03276468597707,64.16237106510654
He,19.666666666666668,Titanio6AL4V,0.29755841573219904,0.9450452305833138,3.9553547528034025,4.900399983386716,167.0271953088951,147.01199950160148
He,19.81818181818182,Al7075T6,0.29126886984904116,0.9321965238919142,5.40683285733714,6.339029381229054,166.87354284552495,38.03417628737432
He,19.81818181818182,Acero,0.29126886984904116,0.9321965238919142,13.132254181966543,14.064450705858457,166.05324466772515,63.29002817636306
He,19.81818181818182,Titanio6AL4V,0.29126886984904116,0.9321965238919142,3.9015782864137076,4.833774810305622,167.0343180534153,145.01324430916864
He,19.96969696969697,Al7075T6,0.2852397067389389,0.9198797446147726,5.335394308506057,6.2552740531208295,166.88248055884347,37.53164431872498
He,19.96969696969697,Acero,0.2852397067389389,0.9198797446147726,12.958742404111687,13.87862214872646,166.0728815383851,62.453799669269074
He,19.96969696969697,Titanio6AL4V,0.2852397067389389,0.9198797446147726,3.850028127885314,4.769907872500086,167.04114649190325,143.0972361750026
He,20.12121212121212,Al7075T6,0.2794550848217023,0.9080625305080686,5.266853287512374,6.174915818020443,166.8910566613915,37.049494908122654
He,20.12121212121212,Acero,0.2794550848217023,0.9080625305080686,12.792268216111014,13.700330746619082,166.0917263111648,61.65148835978587
He,20.12121212121212,Titanio6AL4V,0.2794550848217023,0.9080625305080686,3.800568829568982,4.70863136007705,167.04769849587112,141.2589408023115
He,20.272727272727273,Al7075T6,0.27390042203454856,0.8967150923547219,5.201037013924521,6.097752106279242,166.89929266362827,36.586512637675455
He,20.272727272727273,Acero,0.27390042203454856,0.8967150923547219,12.632411964425215,13.529127056779936,166.10982596516743,60.881071755509716
He,20.272727272727273,Titanio6AL4V,0.27390042203454856,0.8967150923547219,3.753075712859341,4.649790805214063,167.0539905185598,139.49372415642188
He,20.424242424242426,Al7075T6,0.26856227309604636,0.8858099632309347,5.137786176843697,6.023596140074632,166.90720840311374,36.1415768404478
He,20.424242424242426,Acero,0.26856227309604636,0.8858099632309347,12.478786710661295,13.36459667389223,166.12722383642839,60.14068503251504
He,20.424242424242426,Titanio6AL4V,0.26856227309604636,0.8858099632309347,3.7074338187850415,4.593243782015977,167.06003773289365,137.7973134604793
He,20.575757575757574,Al7075T6,0.26342822084798584,0.8753217765320678,5.076953647431804,5.952275423963871,166.9148222040384,35.713652543783226
He,20.575757575757574,Acero,0.26342822084798584,0.8753217765320678,12.331035104527423,13.206356881059492,166.143959964336,59.42860596476771
He,20.575757575757574,Titanio6AL4V,0.26342822084798584,0.8753217765320678,3.6635369789670706,4.538858755499138,167.0658541536397,136.16576266497415
He,20.727272727272727,Al7075T6,0.25848677982663926,0.8652270689815357,5.018403336343371,5.883630405324907,166.92215101883517,35.30178243194944
He,20.727272727272727,Acero,0.25848677982663926,0.8652270689815357,12.188826608734347,13.054053677715883,166.1600713992548,58.743241549721475
He,20.727272727272727,Titanio6AL4V,0.25848677982663926,0.8652270689815357,3.6212869911400194,4.486514060121555,167.07145274584113,134.59542180364667
He,20.87878787878788,Al7075T6,0.25372731048716884,0.8555041054026673,4.962009177384876,5.817513282787543,166.92921055418557,34.90507969672525
He,20.87878787878788,Acero,0.25372731048716884,0.8555041054026673,12.05185503048106,12.907359135883727,166.17559247633992,58.08311611147677
He,20.87878787878788,Titanio6AL4V,0.25372731048716884,0.8555041054026673,3.580592885759186,4.436096991161854,167.07684552129325,133.0829097348556
He,21.03030303030303,Al7075T6,0.24913994273292597,0.8461327224992236,4.907654221426145,5.753786943925369,166.93601538338578,34.52272166355221
He,21.03030303030303,Acero,0.24913994273292597,0.8461327224992236,11.919836320723643,12.765969043222867,166.19055505978767,57.4468606945029
He,21.03030303030303,Titanio6AL4V,0.24913994273292597,0.8461327224992236,3.5413702721657625,4.387502994664986,167.08204362457118,131.6250898399496
He,21.181818181818183,Al7075T6,0.2447155075929344,0.8370941892815708,4.855229826858241,5.692324016139811,166.9425790467641,34.15394409683887
He,21.181818181818183,Acero,0.2447155075929344,0.8370941892815708,11.79250660793861,12.62960079722018,166.2049887611881,56.83320358749081
He,21.181818181818183,Titanio6AL4V,0.2447155075929344,0.8370941892815708,3.5035407544200905,4.340634943701661,167.087057409906,130.21904831104985
He,21.333333333333336,Al7075T6,0.24044547605231437,0.8283710821053647,4.804634934805357,5.633006016910722,166.9489141416123,33.798036101464334
He,21.333333333333336,Acero,0.24044547605231437,0.8283710821053647,11.669620437738992,12.497991519844357,166.21892113512575,56.24096183929961
He,21.333333333333336,Titanio6AL4V,0.24044547605231437,0.8283710821053647,3.4670314082935314,4.295402490398896,167.09189651002572,128.86207471196687
He,21.484848484848488,Al7075T6,0.23632190417695312,0.8199471725685414,4.755775418916182,5.575722591484723,166.95503240287653,33.45433554890834
He,21.484848484848488,Acero,0.23632190417695312,0.8199471725685414,11.55094919363094,12.370896366199482,166.23237785474657,55.66903364789766
He,21.484848484848488,Titanio6AL4V,0.23632190417695312,0.8199471725685414,3.4317743120769895,4.251721484645531,167.09656989792325,127.55164453936592
He,21.636363636363637,Al7075T6,0.23233738378954877,0.8118073267490281,4.708563500932558,5.520370827681586,166.96094477570762,33.12222496608952
He,21.636363636363637,Acero,0.23233738378954877,0.8118073267490281,11.436279677531926,12.248087004280954,166.24538286964307,55.1163915192643
He,21.636363636363637,Titanio6AL4V,0.23233738378954877,0.8118073267490281,3.3977061248544302,4.209513451603458,167.10108594238733,126.28540354810374
He,21.78787878787879,Al7075T6,0.2284849980526967,0.8039374144668886,4.662917224400888,5.466854638867777,166.96666148080473,32.801127833206664
He,21.78787878787879,Acero,0.2284849980526967,0.8039374144668886,11.325412831507496,12.129350245974384,166.25795854810576,54.58207610688473
He,21.78787878787879,Titanio6AL4V,0.2284849980526967,0.8039374144668886,3.3647677067322705,4.168705121199159,167.10545245801555,125.06115363597478
He,21.93939393939394,Al7075T6,0.22475828139876264,0.7963242274263783,4.618759979887866,5.415084207314244,166.97219207337866,32.490505243885465
He,21.93939393939394,Acero,0.22475828139876264,0.7963242274263783,11.21816258460309,12.01448681202947,166.27012580551119,54.065190654132614
He,21.93939393939394,Titanio6AL4V,0.22475828139876264,0.7963242274263783,3.3329037762343865,4.1292280036607645,167.1096767503419,123.87684010982294
He,22.090909090909093,Al7075T6,0.2211511833182176,0.7889554052403218,4.5760200759145,5.364975481154822,166.97754549644898,32.18985288692893
He,22.090909090909093,Acero,0.2211511833182176,0.7889554052403218,11.114354810717604,11.903310215957926,166.28190422040632,53.56489597181067
He,22.090909090909093,Titanio6AL4V,0.2211511833182176,0.7889554052403218,3.302062600687485,4.091018005927807,167.1137656566236,122.7305401778342
He,22.242424242424242,Al7075T6,0.2176580355798158,0.7818193684652923,4.534630350553468,5.3164497190187605,166.98273012909738,31.898698314112565
He,22.242424242424242,Acero,0.2176580355798158,0.7818193684652923,11.013826385241074,11.795645753706367,166.29331213963127,53.08040589167865
He,22.242424242424242,Titanio6AL4V,0.2176580355798158,0.7818193684652923,3.272195715949205,4.054015084414497,167.11772558277116,121.62045253243492
He,22.393939393939394,Al7075T6,0.21427352250906762,0.7749052578844792,4.494527819263684,5.269433077148164,166.98775383023226,31.61659846288898
He,22.393939393939394,Acero,0.21427352250906762,0.7749052578844792,10.916424329706281,11.69132958759076,166.30436677368132,52.61098314415842
He,22.393939393939394,Titanio6AL4V,0.21427352250906762,0.7749052578844792,3.243257672285044,4.018162930169523,167.12156253683457,120.54488790508569
He,22.545454545454547,Al7075T6,0.21099265399721542,0.7682028793686121,4.455653355078167,5.223856234446779,166.9926239783335,31.343137406680675
He,22.545454545454547,Acero,0.21099265399721542,0.7682028793686121,10.822005035020812,11.590207914389424,166.31508428334283,52.15593561475241
He,22.545454545454547,Titanio6AL4V,0.21099265399721542,0.7682028793686121,3.2152058035914584,3.9834086829600706,167.12528215941862,119.50226048880212
He,22.6969696969697,Al7075T6,0.2078107409524678,0.7617026537260935,4.417951397729793,5.179654051455886,166.99734750761525,31.077924308735316
He,22.6969696969697,Acero,0.2078107409524678,0.7617026537260935,10.730433554984282,11.492136208710376,166.3254798585204,51.71461293919669
He,22.6969696969697,Titanio6AL4V,0.2078107409524678,0.7617026537260935,3.188000017500605,3.9497026712266985,167.12888975135326,118.49108013680096
He,22.848484848484848,Al7075T6,0.20472337293950585,0.7553955710234802,4.381369688705542,5.136765259729022,167.00193094096457,30.820591558374133
He,22.848484848484848,Acero,0.20472337293950585,0.7553955710234802,10.641582962781253,11.396978533804734,166.3355677900675,51.28640340212131
He,22.848484848484848,Titanio6AL4V,0.20472337293950585,0.7553955710234802,3.161602604195099,3.916998175218579,167.1323902988944,117.50994525655737
He,23.0,Al7075T6,0.20172639778302062,0.7492731489182206,4.345859029572207,5.095132178490427,167.0063804199969,30.570793070942564
He,23.0,Acero,0.20172639778302062,0.7492731489182206,10.555333763996554,11.304606912914775,166.34536153533227,50.87073110811649
He,23.0,Titanio6AL4V,0.20172639778302062,0.7492731489182206,3.1359780620155036,3.885251210933724,167.13578849672075,116.55753632801172
He,23.151515151515152,Al7075T6,0.19881590293692308,0.7433273945984251,4.311373061223272,5.054700455821697,167.01070173251037,30.328202734930183
He,23.151515151515152,Acero,0.19881590293692308,0.7433273945984251,10.471573360444424,11.21490075504285,166.35487377805032,50.46705339769282
He,23.151515151515152,Titanio6AL4V,0.19881590293692308,0.7433273945984251,3.111092938164566,3.8544203327629907,167.139088768938,115.63260998288972
He,23.3030303030303,Al7075T6,0.1959881984434382,0.7375507699705597,4.277868061964052,5.015418831934612,167.0149003376044,30.092512991607673
He,23.3030303030303,Acero,0.1959881984434382,0.7375507699705597,10.390195559752545,11.127746329723104,166.3641164831497,50.07485848375397
He,23.3030303030303,Titanio6AL4V,0.1959881984434382,0.7375507699705597,3.0869156830051634,3.824466452975723,167.14229528829566,114.73399358927169
He,23.454545454545453,Al7075T6,0.19323980132601515,0.731936159776234,4.245302762585893,4.977238922362127,167.01898138868654,29.863433534172763
He,23.454545454545453,Acero,0.19323980132601515,0.731936159776234,10.311100126209508,11.043036285985742,166.3731009469561,49.693663286935845
He,23.454545454545453,Titanio6AL4V,0.19323980132601515,0.731936159776234,3.0634165166175853,3.7953526763938195,167.14541199378758,113.86058029181459
He,23.606060606060606,Al7075T6,0.19056742127725265,0.7264768423545352,4.213638176784781,4.940115019139316,167.02294975457525,29.6406901148359
He,23.606060606060606,Acero,0.19056742127725265,0.7264768423545352,10.234192368881185,10.96066921123572,166.3818378432544,49.32301145056074
He,23.606060606060606,Titanio6AL4V,0.19056742127725265,0.7264768423545352,3.0405673064293595,3.767044148783895,167.14844260679516,113.01132446351684
He,23.757575757575758,Al7075T6,0.18796794751818496,0.7211664627972943,4.1828374454592145,4.904003908256509,167.02681003887568,29.42402344953905
He,23.757575757575758,Acero,0.18796794751818496,0.7211664627972943,10.159382763437414,10.880549226234708,166.39033726558958,48.962471518056184
He,23.757575757575758,Titanio6AL4V,0.18796794751818496,0.7211664627972943,3.018341454860373,3.7395079176576673,167.1513906459086,112.18523752973002
He,23.909090909090907,Al7075T6,0.1854384367185862,0.7159990082718726,4.152865693579901,4.8688647018517734,167.03056659779722,29.21318821111064
He,23.909090909090907,Acero,0.1854384367185862,0.7159990082718726,10.086586604513462,10.802585612785334,166.39860876616717,48.611635257534004
He,23.909090909090907,Titanio6AL4V,0.1854384367185862,0.7159990082718726,2.996713796039846,3.7127128043117184,167.15425944055656,111.38138412935155
He,24.060606060606066,Al7075T6,0.18297610187967248,0.7109687853099992,4.123689898462752,4.834658683772751,167.0342235565511,29.00795210263651
He,24.060606060606066,Acero,0.18297610187967248,0.7109687853099992,10.015723685768073,10.726692471078072,166.40666139166314,48.27011611985132
He,24.060606060606066,Titanio6AL4V,0.18297610187967248,0.7109687853099992,2.97566050075193,3.686629286061929,167.1570521435497,110.59887858185787
He,24.21212121212121,Al7075T6,0.18057830209092046,0.7060703988823123,4.095278768399129,4.801349167281441,167.03778482446086,28.80809500368865
He,24.21212121212121,Acero,0.18057830209092046,0.7060703988823123,9.946718005097527,10.652788403979839,166.41450371623162,47.93754781790928
He,24.21212121212121,Titanio6AL4V,0.18057830209092046,0.7060703988823123,2.9551589888551293,3.6612293877374418,167.1597717426363,109.83688163212325
He,24.363636363636367,Al7075T6,0.17824253308185403,0.7012987330969142,4.067602630705535,4.768901363802449,167.04125410890325,28.613408182814695
He,24.363636363636367,Acero,0.17824253308185403,0.7012987330969142,9.879497492727856,10.58079622582477,166.42214387195637,47.613583016211464
He,24.363636363636367,Titanio6AL4V,0.17824253308185403,0.7012987330969142,2.9351878484987948,3.636486581595709,167.16242107116756,109.09459744787127
He,24.515151515151512,Al7075T6,0.17596641849774156,0.6966489333767801,4.040633328350817,4.737282261727597,167.04463492818334,28.423693570365586
He,24.515151515151512,Acero,0.17596641849774156,0.6966489333767801,9.813993760140331,10.510642693517111,166.42958957698065,47.297892120827
He,24.515151515151512,Titanio6AL4V,0.17596641849774156,0.6966489333767801,2.9157267615291644,3.6123756949059445,167.16500281794228,108.37127084717834
He,24.66666666666667,Al7075T6,0.17374770183530622,0.6921163899854852,4.014344124403731,4.706460514389216,167.04793062343427,28.238763086335297
He,24.66666666666667,Acero,0.17374770183530622,0.6921163899854852,9.750141867991267,10.442258257976754,166.4368481615115,46.990162160895395
He,24.66666666666667,Titanio6AL4V,0.17374770183530622,0.6921163899854852,2.8967564345385926,3.5888728245240777,167.1675195363097,107.66618473572234
He,24.818181818181817,Al7075T6,0.17158423898092567,0.6876967227837386,3.988709613619319,4.6764063364030575,167.0511443696302,28.058438018418343
He,24.818181818181817,Acero,0.17158423898092567,0.6876967227837386,9.687880111370765,10.375576834154504,166.4439265918944,46.69009575369527
He,24.818181818181817,Titanio6AL4V,0.17158423898092567,0.6876967227837386,2.878258535066154,3.5659552578498923,167.16997365259192,106.97865773549677
He,24.969696969696972,Al7075T6,0.16947399129944823,0.6833857671107518,3.963705640549439,4.647091407660191,167.05427918579142,27.88254844596114
He,24.969696969696972,Acero,0.16947399129944823,0.6833857671107518,9.627149820907446,10.310535588018197,166.4508314929095,46.39741014608189
He,24.969696969696972,Titanio6AL4V,0.16947399129944823,0.6833857671107518,2.8602156325060846,3.5436013996168363,167.17236747388762,106.3080419885051
He,25.121212121212118,Al7075T6,0.16741501922680282,0.6791795606947933,3.939309223622676,4.61848878431747,167.05733794444112,27.710932705904817
He,25.121212121212118,Acero,0.16741501922680282,0.6791795606947933,9.567895178371803,10.247074739066596,166.45756916845596,46.11183632579968
He,25.121212121212118,Titanio6AL4V,0.16741501922680282,0.6791795606947933,2.842611143323736,3.5217907040185294,167.17470319530577,105.65372112055589
He,25.272727272727277,Al7075T6,0.16540547632406838,0.6750743315064415,3.9154984846919927,4.590572816198434,167.06032338038617,27.543436897190603
He,25.272727272727277,Acero,0.16540547632406838,0.6750743315064415,9.51006304555973,10.185137377066173,166.46414562074537,45.83311819679778
He,25.272727272727277,Titanio6AL4V,0.16540547632406838,0.6750743315064415,2.825429280217065,3.500503611723506,167.17698290667744,105.01510835170518
He,25.424242424242422,Al7075T6,0.1634436037546927,0.6710664864762761,3.8922525835962216,4.563319070072498,167.063238098872,27.379914420434986
He,25.424242424242422,Acero,0.1634436037546927,0.6710664864762761,9.45360280535381,10.124669291830086,166.47056656813527,45.56101181323539
He,25.424242424242422,Titanio6AL4V,0.1634436037546927,0.6710664864762761,2.8086550048961056,3.4797214913723815,167.179208598795,104.39164474117145
He,25.575757575757578,Al7075T6,0.16152772515013641,0.6671526010060723,3.869551657323935,4.5367042583300075,167.06608458316472,27.220225549980043
He,25.575757575757578,Acero,0.16152772515013641,0.6671526010060723,9.398466213962939,10.065618814969012,166.47683746171487,45.295284667360555
He,25.575757575757578,Titanio6AL4V,0.16152772515013641,0.6671526010060723,2.792273984183538,3.45942658518961,167.18138216920903,103.7827975556883
He,25.727272727272723,Al7075T6,0.15965624183244284,0.6633294092091443,3.8473767634064697,4.510706172615614,167.0688652016092,27.064237035693687
He,25.727272727272723,Acero,0.15965624183244284,0.6633294092091443,9.344607263433865,10.007936672643009,166.4829635007377,45.03571502689354
He,25.727272727272723,Titanio6AL4V,0.15965624183244284,0.6633294092091443,2.77627254916701,3.4396019583761546,167.18350542762477,103.18805875128464
He,25.878787878787882,Al7075T6,0.15782762836511438,0.659593794821377,3.825709827201006,4.485303622022383,167.07158221419922,26.9118217321343
He,25.878787878787882,Acero,0.15782762836511438,0.659593794821377,9.291982053610985,9.951575848432363,166.488949647,44.78209131794563
He,25.878787878787882,Titanio6AL4V,0.15782762836511438,0.659593794821377,2.7606376571585343,3.4202314519799115,167.1855801009255,102.60694355939735
He,26.030303030303028,Al7075T6,0.15604042840627497,0.6559427827297887,3.8045335927553783,4.460476375485167,167.07423777870372,26.762858252911002
He,26.030303030303028,Acero,0.15604042840627497,0.6559427827297887,9.240548672795535,9.896491455525323,166.49480063824282,44.534211549863954
He,26.030303030303028,Titanio6AL4V,0.15604042840627497,0.6559427827297887,2.7453568562384625,3.401299638968251,167.18760783785933,102.03898916904753
He,26.181818181818183,Al7075T6,0.15429325084042256,0.6523735310702142,3.7838315769738537,4.436205108044068,167.07683395638338,26.61723064826441
He,26.181818181818183,Acero,0.15429325084042256,0.6523735310702142,9.19026708642226,9.842640617492474,166.5005210006592,44.291882778716136
He,26.181818181818183,Titanio6AL4V,0.15429325084042256,0.6523735310702142,2.730418252181453,3.382791783251667,167.18959021340828,101.48375349755001
He,26.333333333333336,Al7075T6,0.15258476616718125,0.648883323850006,3.7635880268280633,4.41247135067807,167.07937271732536,26.47482810406842
He,26.333333333333336,Acero,0.15258476616718125,0.648883323850006,9.141099033132217,9.789982356982224,166.5061150605694,44.054920606420005
He,26.333333333333336,Titanio6AL4V,0.15258476616718125,0.648883323850006,2.7158104775798093,3.3646938014298153,167.19152873286654,100.94081404289446
He,26.484848484848488,Al7075T6,0.15091370312734792,0.6454695640554949,3.743787879379585,4.3892574434350795,167.08185594542982,26.335544660610477
He,26.484848484848488,Acero,0.15091370312734792,0.6454695640554949,9.093007927674615,9.738477491730109,166.51158695533468,43.82314871278549
